 6000 0 0 
 -0.9238263E-04  0.1717198E-02  0.8888001E-04 -0.4022695E-03 -0.1856169E-02  0.3916596E-02 -0.1956943E-05 -0.0000000E+00  0.1400000E+02
  0.7963324E-04  0.8926216E-04 -0.7670208E-04  0.8977865E-04  0.4766091E-03  0.1244521E-02 -0.1956943E-05 -0.0000000E+00  0.1500000E+02
 -0.2279254E-03 -0.1144864E-02  0.2657282E-03  0.2020018E-02 -0.5276711E-03 -0.7439664E-03 -0.1956943E-05 -0.0000000E+00  0.1600000E+02
  0.3427914E-03  0.1432072E-02 -0.2781445E-06  0.7161207E-03 -0.1788585E-02 -0.3488582E-02 -0.1956943E-05 -0.0000000E+00  0.1700000E+02
 -0.1243559E-03 -0.2806165E-03 -0.3403835E-04 -0.1742249E-02 -0.1769392E-02  0.1345375E-02 -0.1956943E-05 -0.0000000E+00  0.1800000E+02
  0.1391436E-03  0.1930567E-02 -0.2357445E-03  0.5686644E-03  0.1583719E-02  0.2630226E-02 -0.1956943E-05 -0.0000000E+00  0.1900000E+02
  0.1293457E-03  0.1986526E-02  0.1347883E-03  0.3761505E-03  0.2360913E-02  0.4150328E-03 -0.1956943E-05 -0.0000000E+00  0.2000000E+02
  0.2935244E-03  0.1458847E-02  0.1216395E-03  0.2438794E-03 -0.2387377E-03 -0.4461525E-03 -0.1956943E-05 -0.0000000E+00  0.2100000E+02
  0.1186034E-03 -0.5183886E-03 -0.3418216E-03 -0.1072565E-02  0.8895343E-03 -0.2206957E-02 -0.1956943E-05 -0.0000000E+00  0.2200000E+02
  0.2412488E-03  0.2163888E-02 -0.1963123E-03  0.1956079E-02  0.8501423E-03  0.2631824E-02 -0.1956943E-05 -0.0000000E+00  0.2300000E+02
  0.7970216E-04  0.8819923E-03  0.3603459E-03  0.1254899E-02  0.9789520E-03 -0.4856919E-03 -0.1956943E-05 -0.0000000E+00  0.2400000E+02
 -0.2633658E-03 -0.2737944E-02 -0.1597443E-03 -0.4402721E-03 -0.3052803E-03  0.1676097E-02 -0.1956943E-05 -0.0000000E+00  0.2500000E+02
  0.1406228E-03  0.3654865E-02 -0.1447978E-03  0.1426280E-02  0.1316358E-02  0.9268754E-03 -0.1956943E-05 -0.0000000E+00  0.2600000E+02
  0.3110742E-03  0.1776466E-03  0.1026482E-03 -0.1078925E-04 -0.2065485E-02  0.4184922E-04 -0.1956943E-05 -0.0000000E+00  0.2700000E+02
  0.1501973E-04 -0.1562575E-02  0.1935699E-03 -0.4835467E-03 -0.1877629E-02 -0.1339147E-02 -0.1956943E-05 -0.0000000E+00  0.2800000E+02
  0.3133029E-03  0.1138156E-03  0.1392769E-03  0.2641999E-02  0.1084711E-02  0.2219565E-02 -0.1956943E-05 -0.0000000E+00  0.2900000E+02
 -0.2739116E-03 -0.1422262E-02 -0.2316524E-03 -0.1000732E-03  0.2340255E-02 -0.8847748E-03 -0.1956943E-05 -0.0000000E+00  0.3000000E+02
  0.3615706E-03  0.3074737E-02  0.4363143E-04  0.2849497E-04  0.7498301E-03  0.1432555E-02 -0.1956943E-05 -0.0000000E+00  0.3100000E+02
 -0.2586665E-04 -0.1656167E-02  0.2030164E-03  0.8932657E-03 -0.2286179E-03 -0.6161040E-03 -0.1956943E-05 -0.0000000E+00  0.3200000E+02
 -0.1498959E-03 -0.1088036E-02  0.1150878E-03  0.2599768E-02  0.3140989E-03 -0.1141108E-05 -0.1956943E-05 -0.0000000E+00  0.3300000E+02
 -0.2011844E-03  0.5538398E-03 -0.1570137E-03  0.1985153E-02  0.1385116E-02  0.3695713E-02 -0.1956943E-05 -0.0000000E+00  0.3400000E+02
  0.2517893E-03  0.1554366E-02 -0.1900514E-03 -0.1427093E-03  0.2296655E-02 -0.3135652E-02 -0.1956943E-05 -0.0000000E+00  0.3500000E+02
 -0.2348368E-04  0.1891424E-02 -0.1369732E-03  0.2938834E-02  0.1590306E-02 -0.1274971E-02 -0.1956943E-05 -0.0000000E+00  0.3600000E+02
 -0.2376794E-04 -0.9119054E-03 -0.2867345E-03 -0.1378729E-02  0.6920051E-03 -0.2937706E-02 -0.1956943E-05 -0.0000000E+00  0.3700000E+02
 -0.1997904E-03 -0.1086641E-02  0.7568047E-04 -0.1625495E-02  0.1030432E-02 -0.7520836E-03 -0.1956943E-05 -0.0000000E+00  0.3800000E+02
 -0.1233392E-04 -0.7432627E-03  0.2809104E-03  0.4779637E-03  0.6318301E-03 -0.9180878E-03 -0.1956943E-05 -0.0000000E+00  0.3900000E+02
  0.2880636E-03 -0.1432704E-02 -0.2478927E-03  0.9648505E-03 -0.2140885E-02 -0.1696464E-03 -0.1956943E-05 -0.0000000E+00  0.4000000E+02
 -0.1084600E-03 -0.1975241E-03 -0.1428286E-05 -0.1442207E-02 -0.2482223E-02 -0.2231791E-03 -0.1956943E-05 -0.0000000E+00  0.4100000E+02
  0.4811822E-04 -0.4321110E-03  0.3035091E-03 -0.6672918E-03  0.1161759E-02  0.3439946E-02 -0.1956943E-05 -0.0000000E+00  0.4200000E+02
  0.1230607E-03  0.1192295E-02  0.6155913E-04 -0.4090657E-03  0.1969297E-02 -0.1671468E-02 -0.1956943E-05 -0.0000000E+00  0.4300000E+02
 -0.2811096E-03 -0.1843011E-02 -0.3328065E-04 -0.5238908E-05 -0.1519426E-02 -0.3886870E-03 -0.1956943E-05 -0.0000000E+00  0.4400000E+02
 -0.4612855E-04  0.1199377E-02  0.4017246E-04 -0.1168521E-02 -0.1310054E-02  0.7272010E-03 -0.1956943E-05 -0.0000000E+00  0.4500000E+02
  0.1023191E-03 -0.1542979E-03 -0.1607721E-03  0.1019167E-03  0.5335236E-03  0.3835589E-02 -0.1956943E-05 -0.0000000E+00  0.4600000E+02
 -0.3886652E-03 -0.1053213E-02 -0.7058674E-04  0.6440436E-03 -0.1354388E-02 -0.2234467E-02 -0.1956943E-05 -0.0000000E+00  0.4700000E+02
 -0.3247254E-04  0.2078812E-02 -0.2817702E-03 -0.4267053E-03  0.1612388E-02 -0.3407422E-02 -0.1956943E-05 -0.0000000E+00  0.4800000E+02
  0.3239244E-03  0.1113315E-02 -0.1041963E-03 -0.5380349E-03 -0.1645150E-02  0.1940224E-02 -0.1956943E-05 -0.0000000E+00  0.4900000E+02
  0.2410813E-03  0.1455994E-03 -0.2902293E-03 -0.1336472E-02 -0.1658278E-02 -0.1973701E-02 -0.1956943E-05 -0.0000000E+00  0.5000000E+02
 -0.2184705E-03  0.7077182E-03 -0.1750800E-03  0.3519111E-03 -0.1285550E-02 -0.4528633E-02 -0.1956943E-05 -0.0000000E+00  0.5100000E+02
 -0.1699976E-03  0.1019900E-02  0.2068727E-03 -0.1639206E-02  0.1252759E-02 -0.2303533E-02 -0.1956943E-05 -0.0000000E+00  0.5200000E+02
  0.2554120E-03  0.2708157E-03  0.1025136E-03  0.1717545E-03  0.1023905E-02 -0.2677243E-02 -0.1956943E-05 -0.0000000E+00  0.5300000E+02
  0.5775898E-04  0.1619109E-02 -0.3103309E-03  0.7928708E-04  0.1152116E-02 -0.1186508E-02 -0.1956943E-05 -0.0000000E+00  0.5400000E+02
 -0.2364934E-03 -0.1275149E-02  0.1168435E-03 -0.4111968E-03  0.2651271E-04 -0.1601026E-02 -0.1956943E-05 -0.0000000E+00  0.5500000E+02
  0.3578659E-03 -0.1576387E-02 -0.9698852E-04 -0.3065297E-04  0.2566464E-03 -0.2229427E-02 -0.1956943E-05 -0.0000000E+00  0.5600000E+02
  0.2355419E-03 -0.1196261E-02 -0.1168003E-03 -0.3750643E-03 -0.2328824E-02  0.1940025E-02 -0.1956943E-05 -0.0000000E+00  0.5700000E+02
 -0.2161407E-03  0.3110075E-03  0.2599827E-03  0.3636288E-02 -0.4944204E-03 -0.8949291E-03 -0.1956943E-05 -0.0000000E+00  0.5800000E+02
  0.2144009E-03  0.7398398E-03 -0.2030085E-03 -0.1369878E-03 -0.2482676E-02 -0.2179293E-03 -0.1956943E-05 -0.0000000E+00  0.5900000E+02
  0.2672112E-03 -0.2590021E-03 -0.2975532E-03  0.4827763E-03 -0.2459356E-02  0.4247621E-02 -0.1956943E-05 -0.0000000E+00  0.6000000E+02
 -0.1945052E-04 -0.9382574E-03 -0.2244532E-03  0.1770025E-02 -0.2211719E-02  0.6397554E-02 -0.1956943E-05 -0.0000000E+00  0.6100000E+02
  0.1790707E-03  0.1439521E-03 -0.1086140E-03 -0.1485753E-02 -0.1513255E-03  0.2684254E-02 -0.1956943E-05 -0.0000000E+00  0.6200000E+02
  0.1679732E-03 -0.2479381E-02 -0.1578083E-03  0.2581112E-02  0.1952567E-02  0.4859373E-03 -0.1956943E-05 -0.0000000E+00  0.6300000E+02
  0.1209255E-03  0.2397136E-02  0.7496028E-06 -0.1593232E-02 -0.2297196E-02 -0.4433286E-03 -0.1956943E-05 -0.0000000E+00  0.6400000E+02
  0.4567767E-04 -0.4111644E-03  0.1418797E-03  0.1538513E-02  0.3627897E-03 -0.2132412E-02 -0.1956943E-05 -0.0000000E+00  0.6500000E+02
  0.3210562E-03 -0.2858658E-02 -0.3303606E-04 -0.2209272E-02  0.1605122E-02 -0.3970918E-02 -0.1956943E-05 -0.0000000E+00  0.6600000E+02
  0.2173612E-03  0.4959536E-03  0.1349502E-03 -0.4060418E-02 -0.3495381E-03  0.1914765E-02 -0.1956943E-05 -0.0000000E+00  0.6700000E+02
  0.1342171E-03  0.1430137E-02  0.3680772E-03 -0.2523293E-02  0.7151249E-03  0.5286918E-03 -0.1956943E-05 -0.0000000E+00  0.6800000E+02
  0.1706072E-04  0.2103299E-02 -0.2916221E-03  0.2000532E-02 -0.9429069E-03 -0.9645012E-03 -0.1956943E-05 -0.0000000E+00  0.6900000E+02
  0.3382382E-03 -0.9647729E-03  0.4941300E-04 -0.1829848E-02  0.2073004E-02  0.1726114E-02 -0.1956943E-05 -0.0000000E+00  0.7000000E+02
 -0.5133140E-04  0.2636248E-03  0.3584359E-03 -0.1633496E-02 -0.1471825E-02 -0.1399548E-02 -0.1956943E-05 -0.0000000E+00  0.7100000E+02
  0.1755160E-03  0.8318565E-03 -0.3372650E-03  0.8218941E-03  0.2238201E-02  0.3380719E-02 -0.1956943E-05 -0.0000000E+00  0.7200000E+02
  0.1109270E-03  0.5658269E-04 -0.6319164E-04 -0.6178621E-03 -0.2824315E-03 -0.4877041E-03 -0.1956943E-05 -0.0000000E+00  0.7300000E+02
  0.2642011E-03 -0.1357335E-02 -0.2753523E-03  0.4057449E-03  0.5530349E-03  0.1472288E-02 -0.1956943E-05 -0.0000000E+00  0.7400000E+02
  0.2910766E-05 -0.6977604E-04 -0.2725316E-04  0.3519439E-02 -0.1812314E-02  0.2416107E-02 -0.1956943E-05 -0.0000000E+00  0.7500000E+02
 -0.5711738E-04 -0.2273024E-03 -0.2667766E-03 -0.1980570E-04  0.9740957E-03  0.1969422E-02 -0.1956943E-05 -0.0000000E+00  0.7600000E+02
 -0.8278598E-04 -0.1864002E-02 -0.1895243E-03 -0.2570438E-02 -0.4289998E-03 -0.4605977E-03 -0.1956943E-05 -0.0000000E+00  0.7700000E+02
 -0.1673437E-03 -0.1761492E-02  0.3225553E-03 -0.1305745E-02  0.1867600E-02 -0.2224877E-02 -0.1956943E-05 -0.0000000E+00  0.7800000E+02
  0.1192205E-03  0.1374495E-02 -0.3110689E-03  0.2864801E-02 -0.2494630E-02  0.4324232E-03 -0.1956943E-05 -0.0000000E+00  0.7900000E+02
  0.5941128E-04 -0.2012745E-02  0.9123794E-04 -0.1612138E-02  0.5701292E-03 -0.7354161E-03 -0.1956943E-05 -0.0000000E+00  0.8000000E+02
  0.2108308E-03 -0.8626262E-03  0.2123332E-03  0.3263084E-03  0.4431742E-04  0.7459006E-03 -0.1956943E-05 -0.0000000E+00  0.8100000E+02
 -0.2059388E-03  0.3831386E-02 -0.1549820E-03  0.9443714E-03  0.1439213E-02 -0.2869716E-02 -0.1956943E-05 -0.0000000E+00  0.8200000E+02
  0.2961219E-03 -0.1830547E-03  0.1718323E-03 -0.1313670E-02  0.1244720E-02 -0.4630035E-03 -0.1956943E-05 -0.0000000E+00  0.8300000E+02
  0.4330891E-04 -0.2789638E-02 -0.3773806E-03 -0.1069059E-02 -0.1235627E-02  0.1006129E-02 -0.1956943E-05 -0.0000000E+00  0.8400000E+02
  0.8726682E-04  0.1378065E-02 -0.2611085E-03 -0.2572209E-03  0.2211715E-02  0.5835466E-03 -0.1956943E-05 -0.0000000E+00  0.8500000E+02
 -0.3731832E-03  0.7956634E-03 -0.1275532E-03 -0.1663873E-02 -0.1318006E-02 -0.1474806E-02 -0.1956943E-05 -0.0000000E+00  0.8600000E+02
 -0.1470497E-03 -0.1355425E-02  0.3525062E-03  0.2721650E-02 -0.9029379E-03  0.8847662E-03 -0.1956943E-05 -0.0000000E+00  0.8700000E+02
  0.8943617E-04 -0.3372573E-03 -0.3681013E-03 -0.7521280E-04  0.1999331E-02 -0.5913101E-03 -0.1956943E-05 -0.0000000E+00  0.8800000E+02
 -0.2763927E-03  0.1394891E-02 -0.8776403E-04 -0.6149666E-03  0.2261826E-02 -0.1330996E-02 -0.1956943E-05 -0.0000000E+00  0.8900000E+02
 -0.2899910E-03  0.1044873E-02 -0.5264139E-04 -0.2531804E-02  0.9733284E-03 -0.2075149E-02 -0.1956943E-05 -0.0000000E+00  0.9000000E+02
 -0.3910845E-04  0.4394176E-03  0.2719357E-03 -0.1495614E-02  0.1056522E-02  0.3686011E-02 -0.1956943E-05 -0.0000000E+00  0.9100000E+02
  0.3588027E-03 -0.1744773E-02 -0.1096021E-03  0.2315422E-03 -0.2456087E-02  0.1295575E-02 -0.1956943E-05 -0.0000000E+00  0.9200000E+02
  0.2970911E-03  0.4278848E-03 -0.1449121E-03  0.2542573E-04  0.1201776E-02 -0.5345537E-03 -0.1956943E-05 -0.0000000E+00  0.9300000E+02
  0.1218102E-03  0.8203057E-03 -0.7646027E-04 -0.5926817E-03  0.1302692E-02  0.2010722E-02 -0.1956943E-05 -0.0000000E+00  0.9400000E+02
 -0.2414954E-04 -0.1277111E-02  0.1791283E-04  0.2040536E-02  0.2248716E-02 -0.2707788E-03 -0.1956943E-05 -0.0000000E+00  0.9500000E+02
  0.1077336E-03  0.1680022E-02 -0.1080441E-03 -0.1700341E-02 -0.2176461E-02  0.4367042E-03 -0.1956943E-05 -0.0000000E+00  0.9600000E+02
  0.2309636E-03 -0.1704595E-03 -0.2108679E-03 -0.2066391E-02 -0.8976825E-03 -0.1577683E-02 -0.1956943E-05 -0.0000000E+00  0.9700000E+02
 -0.1832469E-03  0.1637401E-02  0.1128137E-03  0.9050626E-03  0.3445242E-03  0.2882950E-02 -0.1956943E-05 -0.0000000E+00  0.9800000E+02
 -0.1749683E-03 -0.1102416E-02 -0.1586575E-03  0.1384282E-02  0.1161817E-02  0.2951684E-02 -0.1956943E-05 -0.0000000E+00  0.9900000E+02
 -0.8822496E-05  0.1942767E-02  0.1857108E-03 -0.2711877E-03  0.3605616E-03 -0.3430920E-02 -0.1956943E-05 -0.0000000E+00  0.1000000E+03
 -0.1519343E-03  0.1355946E-02  0.1687368E-03 -0.1974238E-02  0.1702734E-02 -0.1663593E-03 -0.1956943E-05 -0.0000000E+00  0.1010000E+03
  0.1293078E-03 -0.4506583E-03  0.1680282E-03 -0.1130179E-02  0.1980146E-02 -0.1409277E-02 -0.1956943E-05 -0.0000000E+00  0.1020000E+03
 -0.3667302E-03 -0.3413291E-02 -0.1088255E-03  0.3261346E-02  0.2443782E-02 -0.2435165E-02 -0.1956943E-05 -0.0000000E+00  0.1030000E+03
  0.2794038E-03  0.2679117E-02  0.6058403E-04 -0.3111927E-02 -0.6335784E-03  0.2633923E-02 -0.1956943E-05 -0.0000000E+00  0.1040000E+03
  0.3710420E-03 -0.4721701E-04  0.1231875E-03 -0.2732482E-02  0.1016906E-02  0.1289108E-02 -0.1956943E-05 -0.0000000E+00  0.1050000E+03
 -0.1756954E-03 -0.2855629E-02  0.3162783E-03 -0.8838665E-04  0.2767373E-03  0.2018845E-02 -0.1956943E-05 -0.0000000E+00  0.1060000E+03
 -0.1998062E-03 -0.3567644E-03  0.8485758E-04  0.2788734E-03  0.1350744E-02 -0.9507111E-03 -0.1956943E-05 -0.0000000E+00  0.1070000E+03
  0.1238093E-03 -0.1934221E-02 -0.2821277E-03  0.1890304E-02  0.1227944E-02  0.5645649E-02 -0.1956943E-05 -0.0000000E+00  0.1080000E+03
  0.2117511E-03 -0.1309909E-06  0.9565315E-04  0.7182644E-03  0.1029273E-02 -0.9930179E-03 -0.1956943E-05 -0.0000000E+00  0.1090000E+03
  0.2476618E-03  0.4378040E-03 -0.2226153E-03  0.7842051E-03 -0.2290665E-03  0.2920155E-03 -0.1956943E-05 -0.0000000E+00  0.1100000E+03
  0.2796404E-04 -0.6088638E-04 -0.9660320E-04 -0.1163668E-02  0.2150029E-02 -0.2310060E-02 -0.1956943E-05 -0.0000000E+00  0.1110000E+03
  0.2734335E-03 -0.2381588E-02 -0.2757497E-03 -0.2460203E-02 -0.2586608E-03  0.6344079E-03 -0.1956943E-05 -0.0000000E+00  0.1120000E+03
 -0.2253712E-03  0.1057086E-02  0.1801673E-03  0.1590859E-02  0.1312958E-02  0.5051026E-03 -0.1956943E-05 -0.0000000E+00  0.1130000E+03
 -0.1836188E-03 -0.1226849E-03 -0.7561525E-04  0.8024095E-04 -0.1110573E-02  0.3996917E-02 -0.1956943E-05 -0.0000000E+00  0.1140000E+03
  0.1961297E-03 -0.1620778E-02  0.2516665E-03  0.1579561E-02 -0.1216436E-03 -0.5664127E-03 -0.1956943E-05 -0.0000000E+00  0.1150000E+03
 -0.3848326E-03 -0.5590306E-03  0.2023671E-04 -0.2021580E-02 -0.2400065E-02  0.2444343E-02 -0.1956943E-05 -0.0000000E+00  0.1160000E+03
 -0.8393577E-04 -0.2758783E-02 -0.1285335E-03 -0.1943790E-02  0.1223431E-02 -0.1432285E-02 -0.1956943E-05 -0.0000000E+00  0.1170000E+03
 -0.4715985E-04 -0.1800220E-02  0.3465879E-03 -0.1876276E-02 -0.1005938E-02  0.1413105E-02 -0.1956943E-05 -0.0000000E+00  0.1180000E+03
  0.3145775E-03  0.9440546E-03 -0.1902904E-03 -0.1498663E-02  0.1398351E-02  0.1189820E-02 -0.1956943E-05 -0.0000000E+00  0.1190000E+03
  0.2225738E-03  0.1177733E-02 -0.1183168E-04 -0.1772159E-02  0.1570446E-02 -0.4885382E-02 -0.1956943E-05 -0.0000000E+00  0.1200000E+03
  0.1714509E-03 -0.8886752E-03 -0.1849945E-03 -0.1936782E-02  0.2178188E-02 -0.5455422E-05 -0.1956943E-05 -0.0000000E+00  0.1210000E+03
 -0.3723731E-03  0.4620167E-04 -0.2572827E-04 -0.1415185E-02  0.1450846E-02 -0.2345766E-02 -0.1956943E-05 -0.0000000E+00  0.1220000E+03
 -0.5906547E-04 -0.8588913E-03  0.3780456E-03  0.2711924E-03 -0.2482629E-02 -0.1502111E-02 -0.1956943E-05 -0.0000000E+00  0.1230000E+03
  0.2882211E-03 -0.9798334E-03  0.1311151E-03 -0.1163015E-02  0.1908649E-02 -0.8518794E-03 -0.1956943E-05 -0.0000000E+00  0.1240000E+03
  0.3733379E-03  0.2778724E-02  0.6108845E-04  0.2190938E-02  0.1070542E-02 -0.3086008E-03 -0.1956943E-05 -0.0000000E+00  0.1250000E+03
 -0.3606926E-04  0.1680503E-02 -0.2054350E-03  0.2508321E-02  0.2465679E-02  0.4505393E-03 -0.1956943E-05 -0.0000000E+00  0.1260000E+03
  0.1413182E-04  0.1266979E-02 -0.1957446E-03 -0.8467199E-03 -0.1253937E-04  0.3391869E-02 -0.1956943E-05 -0.0000000E+00  0.1270000E+03
 -0.2914711E-03  0.1540062E-02 -0.1136671E-03 -0.4826388E-04 -0.1385067E-02  0.3015438E-02 -0.1956943E-05 -0.0000000E+00  0.1280000E+03
 -0.1164667E-03  0.4029836E-03 -0.3021990E-03 -0.3971175E-02  0.1465915E-02 -0.2984631E-03 -0.1956943E-05 -0.0000000E+00  0.1290000E+03
 -0.3564540E-03 -0.2443105E-03 -0.5594659E-05 -0.2321463E-02 -0.9195820E-03 -0.3516177E-02 -0.1956943E-05 -0.0000000E+00  0.1300000E+03
  0.1663139E-03  0.3068879E-02  0.2962768E-03  0.4474777E-03 -0.4540418E-03  0.8266206E-04 -0.1956943E-05 -0.0000000E+00  0.1310000E+03
 -0.1334441E-03  0.2544861E-02  0.2988349E-03 -0.2081346E-02  0.2211792E-02  0.1153029E-02 -0.1956943E-05 -0.0000000E+00  0.1320000E+03
  0.2498697E-03  0.1077002E-02  0.3585656E-04  0.2378671E-02  0.1954672E-02 -0.1076913E-02 -0.1956943E-05 -0.0000000E+00  0.1330000E+03
  0.1781310E-03 -0.5929306E-03 -0.3420161E-03  0.1897333E-02  0.1125294E-02  0.9329839E-03 -0.1956943E-05 -0.0000000E+00  0.1340000E+03
  0.9289079E-04 -0.5823541E-03  0.2523389E-03  0.1669705E-04  0.1051621E-02 -0.1356624E-02 -0.1956943E-05 -0.0000000E+00  0.1350000E+03
 -0.1077444E-04 -0.4962615E-02 -0.2485650E-03  0.2029625E-04 -0.1019321E-02  0.3306908E-02 -0.1956943E-05 -0.0000000E+00  0.1360000E+03
 -0.2615439E-03  0.1676192E-02 -0.9559681E-04 -0.1192683E-02 -0.6119086E-03 -0.2999890E-02 -0.1956943E-05 -0.0000000E+00  0.1370000E+03
 -0.5995691E-04 -0.2761834E-02 -0.2311754E-03 -0.1976547E-02  0.2447407E-02  0.8517468E-03 -0.1956943E-05 -0.0000000E+00  0.1380000E+03
 -0.3981478E-04 -0.9562758E-03  0.1520242E-03 -0.3638885E-03 -0.7704193E-03 -0.8011049E-04 -0.1956943E-05 -0.0000000E+00  0.1390000E+03
  0.1895457E-03 -0.6866884E-03  0.4940626E-05 -0.4345104E-03  0.4422438E-03  0.6327635E-05 -0.1956943E-05 -0.0000000E+00  0.1400000E+03
  0.2271173E-03 -0.6789717E-03 -0.1479985E-03 -0.5376461E-03 -0.1951971E-02 -0.2423410E-02 -0.1956943E-05 -0.0000000E+00  0.1410000E+03
 -0.9685058E-04  0.1168969E-02 -0.5691202E-04 -0.2083168E-02  0.8993855E-03 -0.5440846E-03 -0.1956943E-05 -0.0000000E+00  0.1420000E+03
  0.2571250E-03 -0.1396783E-02 -0.3021264E-03 -0.8873837E-03 -0.1530451E-02 -0.2026593E-02 -0.1956943E-05 -0.0000000E+00  0.1430000E+03
 -0.9934714E-04 -0.2255679E-02 -0.7473833E-04  0.8404259E-03 -0.7152347E-03 -0.6280773E-04 -0.1956943E-05 -0.0000000E+00  0.1440000E+03
  0.7533486E-04  0.2375497E-03 -0.3865063E-03 -0.1254462E-02  0.2392508E-02 -0.5201649E-02 -0.1956943E-05 -0.0000000E+00  0.1450000E+03
 -0.1300065E-03 -0.2908946E-02 -0.1347114E-03 -0.2826668E-03  0.5701664E-03  0.2112152E-02 -0.1956943E-05 -0.0000000E+00  0.1460000E+03
  0.2735177E-03  0.4822392E-04 -0.6694251E-04 -0.1812837E-02 -0.1244575E-02  0.2144259E-02 -0.1956943E-05 -0.0000000E+00  0.1470000E+03
 -0.2084498E-03  0.2181338E-02  0.1917515E-03 -0.1298046E-02  0.3680956E-03  0.1029255E-02 -0.1956943E-05 -0.0000000E+00  0.1480000E+03
  0.2215647E-03 -0.1768816E-02  0.3066015E-03  0.1089101E-02 -0.2080641E-02  0.6386378E-03 -0.1956943E-05 -0.0000000E+00  0.1490000E+03
  0.9013231E-04  0.1152003E-03  0.3622811E-03 -0.1053822E-02 -0.1464079E-02  0.1879380E-02 -0.1956943E-05 -0.0000000E+00  0.1500000E+03
 -0.1330930E-03  0.2591619E-03  0.1626158E-03  0.3042461E-03 -0.2485133E-02  0.2731865E-02 -0.1956943E-05 -0.0000000E+00  0.1510000E+03
 -0.2251274E-03  0.1239538E-02 -0.2875555E-03  0.6253211E-03  0.1892831E-02  0.1776892E-02 -0.1956943E-05 -0.0000000E+00  0.1520000E+03
  0.3104115E-03  0.1384243E-02  0.1486660E-04  0.3766666E-02  0.2893906E-03  0.1384625E-02 -0.1956943E-05 -0.0000000E+00  0.1530000E+03
  0.2320389E-03 -0.1606814E-02 -0.2969277E-03  0.1257594E-02 -0.1285557E-02 -0.5255050E-03 -0.1956943E-05 -0.0000000E+00  0.1540000E+03
 -0.1429823E-03 -0.2457427E-02  0.3695079E-03  0.4579936E-04  0.5523365E-03  0.7302626E-03 -0.1956943E-05 -0.0000000E+00  0.1550000E+03
 -0.1911954E-03 -0.3812741E-03 -0.2717732E-04  0.6036183E-03  0.5045769E-03 -0.2019229E-02 -0.1956943E-05 -0.0000000E+00  0.1560000E+03
  0.1768225E-03  0.4312102E-03  0.1736144E-03  0.1902765E-02 -0.2365571E-02  0.1650577E-02 -0.1956943E-05 -0.0000000E+00  0.1570000E+03
  0.3003689E-03  0.1453597E-03  0.2222460E-03 -0.6498196E-03  0.1504585E-02 -0.1309226E-02 -0.1956943E-05 -0.0000000E+00  0.1580000E+03
  0.1226643E-03  0.9698405E-03 -0.2454550E-03  0.4621417E-03 -0.2042488E-02 -0.1814650E-02 -0.1956943E-05 -0.0000000E+00  0.1590000E+03
 -0.1917964E-03 -0.3722745E-02  0.3247434E-03 -0.5964274E-03  0.6164740E-04  0.1594845E-02 -0.1956943E-05 -0.0000000E+00  0.1600000E+03
